"age","job_admin.","job_blue.collar","job_entrepreneur","job_housemaid","job_management","job_retired","job_self.employed","job_services","job_student","job_technician","job_unemployed","job_unknown","marital_divorced","marital_married","marital_single","education_primary","education_secondary","education_tertiary","education_unknown","default","balance","housing","loan","contact_cellular","contact_telephone","contact_unknown","day","month","duration","campaign","IFP","previous","poutcome_failure","poutcome_other","poutcome_success","PDAYS_1","PDAYS_2","PDAYS_3","PDAYS_4","y"
44,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2083,2,1,0,0,1,28,5,124,1,0,0,0,0,0,0,0,0,0,"no"
29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2451,2,1,0,0,1,28,5,58,1,0,0,0,0,0,0,0,0,0,"no"
44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,577,2,1,0,0,1,28,5,199,3,0,0,0,0,0,0,0,0,0,"no"
26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,668,2,1,0,0,1,28,5,576,3,0,0,0,0,0,0,0,0,0,"yes"
36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,851,2,1,0,0,1,28,5,168,1,0,0,0,0,0,0,0,0,0,"no"
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,849,2,1,0,0,1,28,5,261,6,0,0,0,0,0,0,0,0,0,"no"
29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1489,2,1,0,0,1,28,5,430,1,0,0,0,0,0,0,0,0,0,"no"
30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,280,2,2,0,0,1,28,5,674,2,0,0,0,0,0,0,0,0,0,"no"
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,0,1,28,5,112,7,0,0,0,0,0,0,0,0,0,"no"
59,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,1,28,5,248,6,0,0,0,0,0,0,0,0,0,"no"
31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,55,1,1,0,0,1,28,5,350,1,0,0,0,0,0,0,0,0,0,"no"
26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,535,2,2,0,0,1,28,5,252,1,0,0,0,0,0,0,0,0,0,"no"
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,-241,2,1,0,0,1,28,5,147,1,0,0,0,0,0,0,0,0,0,"no"
37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,-254,2,2,0,0,1,28,5,256,2,0,0,0,0,0,0,0,0,0,"no"
42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,-184,2,2,0,0,1,28,5,255,1,0,0,0,0,0,0,0,0,0,"no"
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1692,2,2,0,0,1,28,5,141,2,0,0,0,0,0,0,0,0,0,"no"
32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,-196,2,1,0,0,1,28,5,163,1,0,0,0,0,0,0,0,0,0,"no"
46,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,317,2,2,0,0,1,28,5,125,1,0,0,0,0,0,0,0,0,0,"no"
28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,802,2,1,0,0,1,28,5,195,3,0,0,0,0,0,0,0,0,0,"no"
26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,755,2,1,0,0,1,28,5,61,1,0,0,0,0,0,0,0,0,0,"no"
29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,420,2,1,0,0,1,28,5,95,3,0,0,0,0,0,0,0,0,0,"no"
29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1386,2,1,0,0,1,28,5,166,1,0,0,0,0,0,0,0,0,0,"no"
37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-170,2,1,0,0,1,28,5,39,1,0,0,0,0,0,0,0,0,0,"no"
31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-454,2,2,0,0,1,28,5,861,2,0,0,0,0,0,0,0,0,0,"no"
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,162,2,1,0,0,1,28,5,247,1,0,0,0,0,0,0,0,0,0,"no"
27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,442,2,1,0,0,1,28,5,212,1,0,0,0,0,0,0,0,0,0,"no"
28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1996,2,2,0,0,1,28,5,55,1,0,0,0,0,0,0,0,0,0,"no"
41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-679,2,2,0,0,1,28,5,209,2,0,0,0,0,0,0,0,0,0,"no"
45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,-839,2,1,0,0,1,28,5,68,1,0,0,0,0,0,0,0,0,0,"no"
24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,8594,2,1,0,0,1,28,5,181,1,0,0,0,0,0,0,0,0,0,"no"
28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2921,2,1,0,0,1,28,5,136,1,0,0,0,0,0,0,0,0,0,"no"
30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,419,2,1,0,0,1,28,5,390,1,0,0,0,0,0,0,0,0,0,"no"
26,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,311,2,1,0,0,1,28,5,373,1,0,0,0,0,0,0,0,0,0,"no"
23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,214,2,1,0,0,1,28,5,44,1,0,0,0,0,0,0,0,0,0,"no"
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4590,2,1,0,0,1,28,5,199,2,0,0,0,0,0,0,0,0,0,"no"
28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1214,1,1,0,0,1,28,5,582,1,0,0,0,0,0,0,0,0,0,"no"
31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,-463,2,1,0,0,1,28,5,210,1,0,0,0,0,0,0,0,0,0,"no"
31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,605,2,1,0,0,1,28,5,222,1,0,0,0,0,0,0,0,0,0,"no"
33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-403,2,1,0,0,1,28,5,217,1,0,0,0,0,0,0,0,0,0,"no"
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,110,2,1,0,0,1,28,5,135,1,0,0,0,0,0,0,0,0,0,"no"
37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,779,2,1,0,0,1,28,5,85,1,0,0,0,0,0,0,0,0,0,"no"
49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,579,2,1,0,0,1,28,5,396,1,0,0,0,0,0,0,0,0,0,"no"
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,1,0,0,1,28,5,58,1,0,0,0,0,0,0,0,0,0,"no"
24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,28,5,94,1,0,0,0,0,0,0,0,0,0,"no"
39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,412,1,1,0,0,1,28,5,210,1,0,0,0,0,0,0,0,0,0,"no"
36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,15,2,1,0,0,1,28,5,64,4,0,0,0,0,0,0,0,0,0,"no"
24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1611,2,1,0,0,1,28,5,418,1,0,0,0,0,0,0,0,0,0,"no"
29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-15,2,1,0,0,1,28,5,140,1,0,0,0,0,0,0,0,0,0,"no"
53,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,45,1,1,0,0,1,28,5,171,6,0,0,0,0,0,0,0,0,0,"no"
46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-136,2,1,0,0,1,28,5,223,1,0,0,0,0,0,0,0,0,0,"no"
28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1849,2,1,0,0,1,28,5,204,1,0,0,0,0,0,0,0,0,0,"no"
35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1453,2,1,0,0,1,28,5,199,1,0,0,0,0,0,0,0,0,0,"no"
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1450,2,1,0,0,1,28,5,195,1,0,0,0,0,0,0,0,0,0,"no"
33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,525,2,2,0,0,1,28,5,139,1,0,0,0,0,0,0,0,0,0,"no"
32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,284,2,1,0,0,1,28,5,63,2,0,0,0,0,0,0,0,0,0,"no"
27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,54,2,1,0,0,1,28,5,543,2,0,0,0,0,0,0,0,0,0,"yes"
34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-108,2,1,0,0,1,28,5,290,1,0,0,0,0,0,0,0,0,0,"no"
31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,298,2,1,0,0,1,28,5,154,3,0,0,0,0,0,0,0,0,0,"no"
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-365,2,1,0,0,1,28,5,226,10,0,0,0,0,0,0,0,0,0,"no"
30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-1,2,1,0,0,1,28,5,141,1,0,0,0,0,0,0,0,0,0,"no"
29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1101,2,2,0,0,1,28,5,165,1,0,0,0,0,0,0,0,0,0,"no"
38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,133,2,1,0,0,1,28,5,156,1,0,0,0,0,0,0,0,0,0,"no"
33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,855,1,1,0,0,1,28,5,99,5,0,0,0,0,0,0,0,0,0,"no"
27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2430,2,1,0,0,1,28,5,297,1,0,0,0,0,0,0,0,0,0,"no"
49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,169,2,1,0,0,1,28,5,174,1,0,0,0,0,0,0,0,0,0,"no"
24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,933,2,1,0,0,1,28,5,62,3,0,0,0,0,0,0,0,0,0,"no"
27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2364,2,1,0,0,1,28,5,221,1,0,0,0,0,0,0,0,0,0,"no"
31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,728,2,2,0,0,1,28,5,104,4,0,0,0,0,0,0,0,0,0,"no"
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1468,2,1,0,0,1,28,5,136,1,0,0,0,0,0,0,0,0,0,"no"
42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,214,2,1,0,0,1,28,5,21,24,0,0,0,0,0,0,0,0,0,"no"
22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,391,2,2,0,0,1,28,5,72,18,0,0,0,0,0,0,0,0,0,"no"
54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1865,2,1,0,0,1,28,5,125,2,0,0,0,0,0,0,0,0,0,"no"
28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,448,2,1,0,0,1,28,5,307,1,0,0,0,0,0,0,0,0,0,"no"
40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,-130,2,1,0,0,1,28,5,154,2,0,0,0,0,0,0,0,0,0,"no"
48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1150,2,1,0,0,1,28,5,357,1,0,0,0,0,0,0,0,0,0,"no"
46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-363,2,2,0,0,1,28,5,236,1,0,0,0,0,0,0,0,0,0,"no"
42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1820,2,1,0,0,1,28,5,202,2,0,0,0,0,0,0,0,0,0,"no"
39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2862,2,1,0,0,1,28,5,227,2,0,0,0,0,0,0,0,0,0,"no"
29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4050,2,1,0,0,1,28,5,166,1,0,0,0,0,0,0,0,0,0,"no"
40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,-279,2,1,0,0,1,28,5,143,2,0,0,0,0,0,0,0,0,0,"no"
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1388,2,1,0,0,1,28,5,119,5,0,0,0,0,0,0,0,0,0,"no"
38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,-478,2,1,0,0,1,28,5,154,1,0,0,0,0,0,0,0,0,0,"no"
33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,-103,2,1,0,0,1,28,5,268,1,0,0,0,0,0,0,0,0,0,"no"
31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-443,2,1,0,0,1,28,5,507,1,0,0,0,0,0,0,0,0,0,"no"
28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,101,2,1,0,0,1,28,5,126,4,0,0,0,0,0,0,0,0,0,"no"
30,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2262,2,1,0,0,1,28,5,102,2,0,0,0,0,0,0,0,0,0,"no"
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,54,2,1,0,0,1,28,5,268,1,0,0,0,0,0,0,0,0,0,"no"
28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,1,28,5,386,1,0,0,0,0,0,0,0,0,0,"no"
43,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,50,1,1,0,0,1,28,5,63,1,0,0,0,0,0,0,0,0,0,"no"
28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,40,2,1,0,0,1,28,5,313,2,0,0,0,0,0,0,0,0,0,"no"
29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,308,2,1,0,0,1,28,5,75,1,0,0,0,0,0,0,0,0,0,"no"
36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,21,2,1,0,0,1,28,5,89,1,0,0,0,0,0,0,0,0,0,"no"
25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1966,2,1,0,0,1,28,5,209,1,0,0,0,0,0,0,0,0,0,"no"
28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,28,5,181,1,0,0,0,0,0,0,0,0,0,"no"
61,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1857,2,1,0,0,1,28,5,173,4,0,0,0,0,0,0,0,0,0,"no"
32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-648,2,1,0,0,1,28,5,439,2,0,0,0,0,0,0,0,0,0,"no"
29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,168,2,1,0,0,1,28,5,119,1,0,0,0,0,0,0,0,0,0,"no"
26,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,876,2,1,0,0,1,28,5,713,1,0,0,0,0,0,0,0,0,0,"no"
29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,80,2,1,0,0,1,28,5,678,1,0,0,0,0,0,0,0,0,0,"no"
30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,-286,2,1,0,0,1,28,5,202,1,0,0,0,0,0,0,0,0,0,"no"
46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,-619,2,1,0,0,1,28,5,96,1,0,0,0,0,0,0,0,0,0,"no"
53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-137,2,2,0,0,1,28,5,72,1,0,0,0,0,0,0,0,0,0,"no"
28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,115,2,1,0,0,1,28,5,78,4,0,0,0,0,0,0,0,0,0,"no"
27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,58,2,1,0,0,1,28,5,82,1,0,0,0,0,0,0,0,0,0,"no"
27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1401,2,1,0,0,1,28,5,392,1,0,0,0,0,0,0,0,0,0,"no"
25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,55,2,2,0,0,1,28,5,217,1,0,0,0,0,0,0,0,0,0,"no"
38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1333,2,2,0,0,1,28,5,188,1,0,0,0,0,0,0,0,0,0,"no"
40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-90,2,1,0,0,1,28,5,130,1,0,0,0,0,0,0,0,0,0,"no"
27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3791,2,1,0,0,1,28,5,231,1,0,0,0,0,0,0,0,0,0,"no"
50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,490,2,1,0,0,1,28,5,151,3,0,0,0,0,0,0,0,0,0,"no"
47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,480,2,1,0,0,1,28,5,211,2,0,0,0,0,0,0,0,0,0,"no"
60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,228,2,1,0,0,1,28,5,249,11,0,0,0,0,0,0,0,0,0,"no"
45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,-320,2,1,0,0,1,28,5,204,3,0,0,0,0,0,0,0,0,0,"no"
29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,3672,2,2,0,0,1,28,5,1210,1,0,0,0,0,0,0,0,0,0,"no"
32,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,-160,2,1,0,0,1,28,5,27,1,0,0,0,0,0,0,0,0,0,"no"
25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,207,2,1,0,0,1,28,5,680,1,0,0,0,0,0,0,0,0,0,"no"
28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,916,2,1,0,0,1,28,5,206,1,0,0,0,0,0,0,0,0,0,"no"
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,3298,2,1,0,0,1,28,5,227,1,0,0,0,0,0,0,0,0,0,"no"
34,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1182,2,1,0,0,1,28,5,124,1,0,0,0,0,0,0,0,0,0,"no"
50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1203,2,2,0,0,1,28,5,66,7,0,0,0,0,0,0,0,0,0,"no"
44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,72,2,2,0,0,1,28,5,821,2,0,0,0,0,0,0,0,0,0,"no"
29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1171,2,1,0,0,1,28,5,565,2,0,0,0,0,0,0,0,0,0,"no"
29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,36,2,1,0,0,1,28,5,126,1,0,0,0,0,0,0,0,0,0,"no"
25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1242,2,1,0,0,1,28,5,615,2,0,0,0,0,0,0,0,0,0,"yes"
44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-20,1,1,0,0,1,28,5,167,3,0,0,0,0,0,0,0,0,0,"no"
52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,310,2,1,0,0,1,28,5,211,4,0,0,0,0,0,0,0,0,0,"no"
47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,970,2,1,0,0,1,28,5,742,3,0,0,0,0,0,0,0,0,0,"no"
35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,194,2,1,0,0,1,28,5,134,1,0,0,0,0,0,0,0,0,0,"no"
28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6307,2,1,0,0,1,28,5,615,1,0,0,0,0,0,0,0,0,0,"no"
32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,514,2,1,0,0,1,28,5,497,2,0,0,0,0,0,0,0,0,0,"no"
26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-164,2,1,0,0,1,28,5,69,2,0,0,0,0,0,0,0,0,0,"no"
57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1566,1,1,0,0,1,28,5,105,4,0,0,0,0,0,0,0,0,0,"no"
53,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,-905,2,1,0,0,1,28,5,213,1,0,0,0,0,0,0,0,0,0,"no"
29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,6,2,1,0,0,1,28,5,143,2,0,0,0,0,0,0,0,0,0,"no"
24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,674,2,2,0,0,1,28,5,294,1,0,0,0,0,0,0,0,0,0,"no"
26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,230,2,1,0,0,1,28,5,289,1,0,0,0,0,0,0,0,0,0,"no"
29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,715,2,1,0,0,1,28,5,461,1,0,0,0,0,0,0,0,0,0,"no"
42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,-1310,2,2,0,0,1,28,5,162,1,0,0,0,0,0,0,0,0,0,"no"
36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1731,2,2,0,0,1,28,5,207,1,0,0,0,0,0,0,0,0,0,"no"
26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,150,2,1,0,0,1,28,5,216,1,0,0,0,0,0,0,0,0,0,"no"
24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,288,2,1,0,0,1,28,5,185,1,0,0,0,0,0,0,0,0,0,"no"
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-158,2,1,0,0,1,28,5,399,1,0,0,0,0,0,0,0,0,0,"no"
51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,511,2,2,0,0,1,28,5,67,2,0,0,0,0,0,0,0,0,0,"no"
31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1686,2,1,0,0,1,28,5,85,2,0,0,0,0,0,0,0,0,0,"no"
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5980,2,1,0,0,1,28,5,317,1,0,0,0,0,0,0,0,0,0,"no"
28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,292,2,1,0,0,1,28,5,507,1,0,0,0,0,0,0,0,0,0,"yes"
23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,665,2,1,0,0,1,28,5,1183,1,0,0,0,0,0,0,0,0,0,"yes"
26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,396,2,1,0,0,1,28,5,302,1,0,0,0,0,0,0,0,0,0,"no"
42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,570,2,1,0,0,1,28,5,344,2,0,0,0,0,0,0,0,0,0,"no"
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-541,2,2,0,0,1,28,5,270,4,0,0,0,0,0,0,0,0,0,"no"
28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,17,1,1,0,0,1,28,5,8,4,0,0,0,0,0,0,0,0,0,"no"
27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,16173,2,1,0,0,1,28,5,489,1,0,0,0,0,0,0,0,0,0,"no"
25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,894,2,1,0,0,1,28,5,328,1,0,0,0,0,0,0,0,0,0,"no"
29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,-397,2,1,0,0,1,28,5,114,1,0,0,0,0,0,0,0,0,0,"no"
29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,231,2,1,0,0,1,28,5,122,1,0,0,0,0,0,0,0,0,0,"no"
28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,281,2,1,0,0,1,28,5,201,1,0,0,0,0,0,0,0,0,0,"no"
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,112,2,2,0,0,1,28,5,117,2,0,0,0,0,0,0,0,0,0,"no"
24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,53,2,2,0,0,1,28,5,226,1,0,0,0,0,0,0,0,0,0,"no"
26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,677,2,1,0,0,1,28,5,93,1,0,0,0,0,0,0,0,0,0,"no"
32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,294,2,1,0,0,1,28,5,97,2,0,0,0,0,0,0,0,0,0,"no"
26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1624,2,2,0,0,1,28,5,438,1,0,0,0,0,0,0,0,0,0,"no"
31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,449,2,1,0,0,1,28,5,174,1,0,0,0,0,0,0,0,0,0,"no"
